test_id,PM2.5,PM10,O3
aotizhongxin_aq#0,63.21191003834318,137.39658181576647,50.09584299355985
aotizhongxin_aq#1,62.06187316990399,132.57379523429972,72.98751288030202
aotizhongxin_aq#2,62.646238952794185,122.7576168796664,96.74917761492338
aotizhongxin_aq#3,60.76814160412358,120.84414025559968,121.67251030424163
aotizhongxin_aq#4,59.38893806901772,109.39462856763303,147.13334299355986
aotizhongxin_aq#5,58.164454293796155,105.58379663872452,158.91585072174107
aotizhongxin_aq#6,57.721792046011814,110.47534923457441,167.12500966022654
aotizhongxin_aq#7,50.65298674335302,106.62362412807454,167.4933468576505
aotizhongxin_aq#8,54.501438069017716,95.27796190096637,173.57834428159006
aotizhongxin_aq#9,52.87942481237074,106.29109631258274,150.7108681101488
aotizhongxin_aq#10,46.85346609969226,98.96264609958301,144.7741937153009
aotizhongxin_aq#11,45.08890120057852,101.11448527689966,135.90002254052857
aotizhongxin_aq#12,45.86286875102165,97.98954231230805,122.30502125249832
aotizhongxin_aq#13,48.96128320824716,108.11362272364973,102.20502447257384
aotizhongxin_aq#14,48.867477905588366,111.71356568824133,84.18753220075504
aotizhongxin_aq#15,55.17791300647463,107.56215778754965,72.9641962913613
aotizhongxin_aq#16,49.56898971148448,106.24868116348293,63.01420273151233
aotizhongxin_aq#17,55.573193246590336,109.40143992945791,53.21336746613369
aotizhongxin_aq#18,56.73934368847857,109.57692824149127,45.81586682211859
aotizhongxin_aq#19,55.78879059526094,107.06339458201616,38.19087326226959
aotizhongxin_aq#20,55.93152657992367,107.18293408547459,36.245878414390404
aotizhongxin_aq#21,54.93982304481781,105.49212997205785,32.5108745502998
aotizhongxin_aq#22,56.2633112389217,106.35100865283295,30.583365534088387
aotizhongxin_aq#23,58.45291300647463,108.03299112088297,32.37752833666444
aotizhongxin_aq#24,57.710140153372706,111.75376741880791,47.25337004219409
aotizhongxin_aq#25,61.7992625645864,112.24549112088299,63.97502576060404
