test_id,PM2.5,PM10,O3
aotizhongxin_aq#0,66.77742732729592,142.7028203414087,37.253507057546145
aotizhongxin_aq#1,71.57911475759232,152.1928055792755,56.63057546145494
aotizhongxin_aq#2,76.83881967678977,151.93473353881816,80.45049945711183
aotizhongxin_aq#3,75.0307502788144,140.6134514303988,107.42502985884909
aotizhongxin_aq#4,66.52410437577745,132.18286462780827,133.1203935939197
aotizhongxin_aq#5,68.20184754750568,119.04048789317966,149.33984799131377
aotizhongxin_aq#6,63.055962305098014,123.71539415207464,158.43777958740503
aotizhongxin_aq#7,59.99372624045597,113.25812592068422,160.14727198697074
aotizhongxin_aq#8,56.7045907192339,122.09287938994144,163.19241585233442
aotizhongxin_aq#9,53.17416067483807,109.71821449348334,125.75105863192184
aotizhongxin_aq#10,49.81814646066572,120.77284986567507,128.04291530944624
aotizhongxin_aq#11,49.02647979399906,120.31451653234174,113.04059717698152
aotizhongxin_aq#12,49.58982350914725,119.68951653234174,98.90077904451684
aotizhongxin_aq#13,51.79177487480161,122.74678476373215,87.70309717698154
aotizhongxin_aq#14,51.45010820813494,124.51593666826565,74.80911237785017
aotizhongxin_aq#15,52.0753721434929,117.99500959382729,67.20541530944625
aotizhongxin_aq#16,49.657281981887785,108.44704605660812,60.14617263843648
aotizhongxin_aq#17,53.54061531522112,114.04491585272228,53.16769543973941
aotizhongxin_aq#18,52.139823509147256,107.69084292716062,47.23411237785017
aotizhongxin_aq#19,52.351691820282674,100.9916268057885,46.08276330076004
aotizhongxin_aq#20,52.26867433138163,101.26769190773142,43.46311889250815
aotizhongxin_aq#21,49.90928525661648,103.50289415207463,35.74313517915309
aotizhongxin_aq#22,48.64177487480161,108.94394449188437,31.738968512486426
aotizhongxin_aq#23,51.79894864855446,110.96477782521771,35.83621064060804
aotizhongxin_aq#24,52.331754111171875,113.16238632845591,43.595922909880564
aotizhongxin_aq#25,55.594781981887785,118.8685894579034,55.286680238870794
aotizhongxin_aq#26,54.62811531522112,114.80121272327479,73.31027144408252
aotizhongxin_aq#27,54.548420777838544,120.80147401615073,91.69407437567861
aotizhongxin_aq#28,53.0103409980483,104.84340197569337,103.74454397394138
aotizhongxin_aq#29,50.66477160007292,100.06759816662641,114.23251357220411
aotizhongxin_aq#30,50.70174372935701,96.13888027504574,127.15124864277958
aotizhongxin_aq#31,49.00427487480161,93.37469884624588,130.3512486427796
aotizhongxin_aq#32,48.2628721434929,95.92027088670325,131.41838490770903
aotizhongxin_aq#33,48.98312569703599,102.90360422003658,129.82349077090117
aotizhongxin_aq#34,46.68175411117188,106.29465455984632,126.36722584147667
aotizhongxin_aq#35,46.64451804652983,107.35298789317964,111.47001357220412
aotizhongxin_aq#36,47.673420777838544,111.45582816502744,96.1410667752443
aotizhongxin_aq#37,51.2887158586411,117.46726306308452,80.6410667752443
aotizhongxin_aq#38,50.63454919197443,121.62737156632272,68.2653773072747
aotizhongxin_aq#39,50.95285137986317,111.57275612457006,63.65635450597177
aotizhongxin_aq#40,49.442038810159566,107.0685894579034,55.77371064060804
aotizhongxin_aq#41,48.9745284283447,106.2272778252177,50.236210640608036
aotizhongxin_aq#42,49.9353409980483,106.66193755336991,45.64733170466884
aotizhongxin_aq#43,50.74087925057908,102.12301741744602,43.86562703583062
aotizhongxin_aq#44,50.3878721434929,101.76335768929381,39.71146036916395
aotizhongxin_aq#45,51.11703881015957,100.24323442392242,35.18204397394137
aotizhongxin_aq#46,51.407018046529835,105.33073442392242,33.4639983713355
aotizhongxin_aq#47,55.04288252530777,124.95192279123674,32.795233441910966
badaling_aq#0,68.19873662227083,142.42550265531284,31.65005971769816
badaling_aq#1,67.47711148286363,148.69598095466517,45.635461454940284
badaling_aq#2,67.15348306872775,147.08170578476035,61.83223398479913
badaling_aq#3,63.39847268691288,137.74411204365532,79.24357491856676
badaling_aq#4,56.5895595737893,117.110778710322,93.95444625407166
badaling_aq#5,54.45791367075237,109.85803217957921,111.04495385450596
badaling_aq#6,49.50147979399905,108.48116326856933,118.35121878393053
badaling_aq#7,47.31318798792519,106.3753151731028,127.2722719869707
badaling_aq#8,44.58512897176468,105.61423530902671,128.01487785016286
badaling_aq#9,45.64979236370266,99.25625700967434,118.91490770901197
badaling_aq#10,44.249052466703134,113.16832816502745,124.85629478827362
badaling_aq#11,44.76350383235748,116.3426180970655,113.27734799131377
badaling_aq#12,44.87711148286363,114.17817537538967,98.35767372421282
badaling_aq#13,46.87046557982671,121.174363742704,83.98383279044518
badaling_aq#14,46.31297596164157,119.49829864076108,76.1928555917481
badaling_aq#15,48.467670499024145,116.2302118381705,67.06531758957655
badaling_aq#16,50.43264973539441,119.93473353881814,61.359771986970685
badaling_aq#17,54.14599345054262,119.95440802910355,56.08962812160695
badaling_aq#18,49.27183716569081,108.26700177020855,46.26299945711183
badaling_aq#19,47.844518046529835,97.99349571679839,41.09360477741585
badaling_aq#20,48.926531703073394,106.23561115855104,38.875309446254064
badaling_aq#21,57.53212186467851,129.5941319740944,32.158832790445175
badaling_aq#22,68.46877814953031,132.78331340289424,29.653976655808908
badaling_aq#23,66.35680602024621,142.95653823298937,30.878287187839305
badaling_aq#24,71.58929563843135,145.52081340289425,37.91672638436482
badaling_aq#25,73.19989618185133,147.53961027344675,50.79727198697068
badaling_aq#26,70.06930602024622,146.9090234708562,68.14194625407166
badaling_aq#27,63.0279032889375,142.70201653234173,89.70281758957655
badaling_aq#28,60.974580337419034,137.61132122651298,105.50096905537458
badaling_aq#29,61.60258744450521,124.80883598864617,120.4178854505972
badaling_aq#30,63.5904032889375,129.29226306308453,133.6900977198697
badaling_aq#31,61.96988580003646,128.52524136243687,142.2532871878393
badaling_aq#32,61.31012897176468,129.97071966178925,136.102157980456
badaling_aq#33,58.89093115965341,125.45653823298939,134.1452035830619
badaling_aq#34,58.7282191333698,134.19448700807538,133.6426357220413
