test_id,PM2.5,PM10,O3
aotizhongxin_aq#0,69.04172296572727,127.19650354041711,41.39081704668838
aotizhongxin_aq#1,71.17421258391241,134.38471360837906,59.1160667752443
aotizhongxin_aq#2,72.88950766471497,132.95128653394073,84.60124864277958
aotizhongxin_aq#3,66.68286176167803,122.97398877828394,112.95864277958742
aotizhongxin_aq#4,58.83840001420881,123.15535945950236,129.23665038002173
aotizhongxin_aq#5,53.25395903036932,109.33691762293084,144.7158170466884
aotizhongxin_aq#6,51.326743729357005,127.93559122811195,148.14983984799136
aotizhongxin_aq#7,51.279274874801615,103.99356952746432,155.77252171552664
aotizhongxin_aq#8,53.42647979399906,98.48125700967435,163.52437024972852
aotizhongxin_aq#9,51.47220930918372,93.38222837051225,138.15961183496202
aotizhongxin_aq#10,49.87421258391241,100.62611898216977,140.97186210640606
aotizhongxin_aq#11,51.52642788492472,107.40147401615074,135.41791530944624
aotizhongxin_aq#12,52.002271600072916,106.87789415207463,120.37972584147664
aotizhongxin_aq#13,53.718094551591385,113.93445231550311,103.73736970684038
aotizhongxin_aq#14,55.54641750310985,111.67053217957921,93.95265743756786
aotizhongxin_aq#15,54.337240454628315,102.47780041096962,86.59153637350707
aotizhongxin_aq#16,54.757757943529356,104.77282993523599,71.07026330076005
aotizhongxin_aq#17,54.07110165867756,105.36830823458835,64.62511943539631
aotizhongxin_aq#18,51.55084810513448,97.21591673782656,59.25033930510315
aotizhongxin_aq#19,52.73054264251705,97.62415633005487,53.43877850162866
aotizhongxin_aq#20,51.99916067483807,94.17318496921698,47.6899674267101
aotizhongxin_aq#21,52.710553024331915,93.31556170384559,40.78113463626493
aotizhongxin_aq#22,53.17500438998628,96.52602524106476,38.42048317046689
aotizhongxin_aq#23,54.494730072813454,100.4017353090267,36.66700597176981
aotizhongxin_aq#24,53.3066502930232,98.81042367634102,44.21562703583062
aotizhongxin_aq#25,60.611976519270364,108.48374224754116,56.83019543973941
aotizhongxin_aq#26,61.83724045462832,106.42647401615075,74.19617263843648
aotizhongxin_aq#27,61.6811224223073,106.3027066698646,91.90914223669924
aotizhongxin_aq#28,60.55084810513447,103.72273619413099,108.66308903365908
aotizhongxin_aq#29,58.31973007281345,98.48355476533114,123.397111834962
aotizhongxin_aq#30,53.29641750310985,95.77451136403585,133.73251357220414
aotizhongxin_aq#31,52.101112040492424,87.04162680578851,143.8086726384365
aotizhongxin_aq#32,51.737820234418564,90.77611898216978,145.10820304017375
aotizhongxin_aq#33,50.99863280412216,93.41840197569337,141.95033930510317
aotizhongxin_aq#34,51.25032023441857,97.94953129447494,137.62740770901198
aotizhongxin_aq#35,52.86725083644319,105.26229258735088,123.86769543973942
aotizhongxin_aq#36,56.15227160007292,109.03179952586534,109.92671824104234
aotizhongxin_aq#37,59.74810493340625,115.22453129447493,91.43251357220413
aotizhongxin_aq#38,61.93391750310985,118.21203129447494,82.63990770901195
aotizhongxin_aq#39,61.836132804122165,109.44110422003659,75.39153637350705
aotizhongxin_aq#40,58.382494008171406,104.23746013912184,66.51678610206297
aotizhongxin_aq#41,58.02584810513447,103.46494537698865,59.1264983713355
aotizhongxin_aq#42,58.567514771801136,102.7252214319978,58.72233170466884
aotizhongxin_aq#43,56.336396739480115,100.20164156792168,50.922801302931596
aotizhongxin_aq#44,55.97532023441856,95.7132639481888,46.20867263843648
aotizhongxin_aq#45,55.82057378796165,98.13746013912184,44.4359907709012
aotizhongxin_aq#46,54.2466814384678,97.13019190773143,41.56468783930511
aotizhongxin_aq#47,56.920309852603694,106.96636551291255,41.14871064060804
badaling_aq#0,65.16819836974005,133.2459809546652,38.02111292073833
badaling_aq#1,62.97821913336979,134.6883576892938,53.191476655808906
badaling_aq#2,62.04683716569082,132.6782491860556,70.86901465798046
badaling_aq#3,55.59678525661648,116.15864850643615,88.48154451682954
badaling_aq#4,51.62426449298674,124.3190183025503,101.26973398479913
badaling_aq#5,49.08813607885085,112.54915633005487,115.25538545059719
badaling_aq#6,44.82342077783855,98.3791268057885,129.65444625407167
badaling_aq#7,44.26761858994982,99.72948183976948,136.83013572204126
badaling_aq#8,44.05395903036933,94.96672054689353,137.75930238870797
badaling_aq#9,44.937240454628316,80.0791268057885,118.4371199782845
badaling_aq#10,40.80875738590056,91.74439326697036,124.59633279044517
badaling_aq#11,41.769885800036455,92.1465234708562,115.85720412595006
badaling_aq#12,43.37737541822159,99.71558163428466,97.45720412595006
badaling_aq#13,44.529326783875945,109.8402266003037,82.38082519001087
badaling_aq#14,44.43766011720929,100.38916149836076,68.7620901194354
badaling_aq#15,43.980434434382104,96.17081340289425,65.32365092290988
badaling_aq#16,45.36651093944365,94.61132122651298,54.33524158523344
badaling_aq#17,47.90126776771544,98.53906775725576,47.27781758957655
badaling_aq#18,47.070413670752366,90.39527088670324,45.03477198697068
badaling_aq#19,45.275900014208815,85.19801741744602,42.853786644951136
badaling_aq#20,41.041459030369325,81.79943755336993,39.3978013029316
badaling_aq#21,40.57262897176468,81.81274136243688,32.249590119435396
badaling_aq#22,40.00817760611032,86.99713979771313,30.62690825190011
badaling_aq#23,41.03180602024621,99.49820489965606,28.971112920738324
badaling_aq#24,45.5512158586411,103.22417626049395,36.628067318132466
badaling_aq#25,47.68069836974006,101.51974830095133,49.57111292073833
badaling_aq#26,47.95237541822159,101.72382122651298,68.87111292073833
