test_id,PM2.5,PM10,O3
aotizhongxin_aq#0,59.691386616761406,97.57039965088902,42.85196068555561
aotizhongxin_aq#1,60.0375012898864,94.77315566561121,51.71377986864202
aotizhongxin_aq#2,59.43091329517049,98.10565893006955,68.76309905172843
aotizhongxin_aq#3,55.87967462615534,88.06981906781954,87.96388277002747
aotizhongxin_aq#4,53.87849196712124,91.85761752050013,109.48921261038413
aotizhongxin_aq#5,56.30799598356062,96.76427439379178,134.43638644134433
aotizhongxin_aq#6,55.526858648465925,94.10204020188898,142.58954245074074
aotizhongxin_aq#7,51.25850265316289,97.52896614773618,151.5439360563786
aotizhongxin_aq#8,52.500394649640164,91.55200755730561,157.5047445821948
aotizhongxin_aq#9,50.46801864553032,96.57367095951395,145.94247152116603
aotizhongxin_aq#10,48.22882931689396,101.92672542691673,138.54888644134434
aotizhongxin_aq#11,51.84104797710229,102.47840188695841,121.7245672582579
aotizhongxin_aq#12,51.84279331571971,100.74782456834727,101.5238864413443
aotizhongxin_aq#13,53.06655464670456,104.92476683648616,82.79146086389576
aotizhongxin_aq#14,57.33789464964016,106.7214302386945,78.86138644134432
aotizhongxin_aq#15,58.430293315719716,97.98422869137507,71.16037578407409
aotizhongxin_aq#16,61.91554130750002,99.27870033963897,62.922545943717445
aotizhongxin_aq#17,60.639809308087145,95.04981580336121,59.15441474183816
aotizhongxin_aq#18,60.78147597475381,92.90341820925009,50.487748075171496
aotizhongxin_aq#19,61.42336797123109,100.16761099158344,47.600701953113884
aotizhongxin_aq#20,62.77950530632578,104.23510772712511,43.57097850711938
aotizhongxin_aq#21,59.659122632613666,92.15484518348624,39.13054943669414
aotizhongxin_aq#22,61.82387464083336,103.40648899894454,36.76837927705078
aotizhongxin_aq#23,62.55180263848487,108.91759466929176,36.82423741790126
aotizhongxin_aq#24,62.95259064787881,107.31812628548619,40.204971521166
aotizhongxin_aq#25,62.33564264142048,107.51729621661119,53.296081408504826
aotizhongxin_aq#26,61.42578929928033,103.8125979337501,67.89012036626889
aotizhongxin_aq#27,57.60011330984851,96.52564587223621,81.22547501414269
aotizhongxin_aq#28,54.73417864259472,89.53036047738897,100.49979419722911
aotizhongxin_aq#29,52.44864931102275,81.50204020188899,117.90790059159124
aotizhongxin_aq#30,47.86114931102274,81.464540201889,130.74292539910837
aotizhongxin_aq#31,49.21086797123108,83.95426460041676,140.4708544695336
aotizhongxin_aq#32,46.27072131337124,85.44563281440286,144.41623392492454
aotizhongxin_aq#33,47.523874640833355,91.11228315877784,137.39585446953365
aotizhongxin_aq#34,45.00135197886365,92.04921889800005,131.3274963286831
aotizhongxin_aq#35,44.911655980625014,92.11004243795837,119.58582966201648
aotizhongxin_aq#36,47.88029331571971,98.17227662986117,104.45620911740741
aotizhongxin_aq#37,48.048930650814405,93.74115137276394,85.5731027230453
aotizhongxin_aq#38,47.41143065081441,94.7931099631945,78.73931551176956
aotizhongxin_aq#39,49.559966651988645,92.10200755730563,71.25721977467765
aotizhongxin_aq#40,49.05202796829548,94.76538659305567,61.17052462917699
aotizhongxin_aq#41,51.138795968882604,100.70677112933345,55.38572676063103
aotizhongxin_aq#42,52.36306396946972,94.30066219452789,53.1521664883265
aotizhongxin_aq#43,52.795158633787906,90.44677765825011,48.635953699602226
aotizhongxin_aq#44,53.81970797416669,94.8734377960001,44.588099051728435
aotizhongxin_aq#45,54.63952796829548,89.59732559673621,41.099691295843655
aotizhongxin_aq#46,56.155969305151544,98.21732886119456,38.345070751234594
aotizhongxin_aq#47,56.17246665198865,101.57813607886119,34.75767365262004
badaling_aq#0,60.18862793893945,95.78792903101404,42.234964178532294
badaling_aq#1,59.597749281666715,92.96985171240291,50.38135429119347
badaling_aq#2,58.34825595126898,89.94762404941679,61.79509188743489
badaling_aq#3,54.735981281079596,82.78178745162512,75.98776921137178
badaling_aq#4,52.72010262380685,82.93736477023626,89.3672657183951
badaling_aq#5,52.71283863965911,84.11762731387513,110.9267126103841
badaling_aq#6,51.475338639659114,88.43929071608346,121.16815233807961
badaling_aq#7,48.03074397534093,87.22621013301399,129.31128353995888
badaling_aq#8,47.6849106420076,80.99813934331954,132.1142126103841
badaling_aq#9,46.498593301041694,82.08424501366676,122.04428703293557
badaling_aq#10,45.52854797710229,88.93396288327786,119.72085446953365
badaling_aq#11,47.70670130456442,91.1903539484723,106.17277288268863
badaling_aq#12,49.60968531219699,92.71005876025006,90.9745672582579
badaling_aq#13,49.99397597475381,95.05117748843062,76.35610621602197
badaling_aq#14,54.998649311022746,100.62201082176395,72.3997941972291
badaling_aq#15,55.820214643768956,95.08202061513897,64.86668780286696
badaling_aq#16,56.852759967708366,91.72704020188898,56.56512036626889
badaling_aq#17,60.40934796242428,93.82260772712512,52.41163451651581
badaling_aq#18,59.75321062732958,91.15066219452788,45.724361455487006
badaling_aq#19,60.357377293996244,94.99123298422235,41.986861455487
badaling_aq#20,60.91666795655307,99.39986477023626,42.404106037681814
badaling_aq#21,59.598537291060644,94.70706958201401,38.06918413155012
badaling_aq#22,57.142455965947,92.67594432491678,34.619513971906756
badaling_aq#23,57.652985297518974,93.49983212565289,33.76264517378604
badaling_aq#24,55.677309308087146,92.18452714405564,35.94337927705078
badaling_aq#25,57.28659997064396,97.29564913669454,46.982797690205786
