test_id,PM2.5,PM10,O3
aotizhongxin_aq#0,13.933208356408219,20.897024378544707,34.07746749102497
aotizhongxin_aq#1,16.59785722832564,22.64283418853662,86.80559837641243
aotizhongxin_aq#2,17.91260798342264,20.948446449846845,145.1178369715243
aotizhongxin_aq#3,16.203331146436724,17.619097386829484,167.75217049882176
aotizhongxin_aq#4,12.657080836727937,15.028914828820682,169.2085183429983
aotizhongxin_aq#5,9.785856878674402,14.03293312019779,179.78880912442065
aotizhongxin_aq#6,8.719802408050963,14.394930382618554,204.69422252854886
aotizhongxin_aq#7,9.480286621646242,15.479818466250128,226.05101074481644
aotizhongxin_aq#8,11.650063432558047,16.675947875213208,225.2953490241697
aotizhongxin_aq#9,14.014802060409986,17.76296531471545,209.21922831841778
aotizhongxin_aq#10,14.950107652799925,18.876354676017527,196.50172656910993
aotizhongxin_aq#11,14.263503343882277,20.05287706396657,192.02743295121746
aotizhongxin_aq#12,13.221677046461096,20.948867183714757,184.75568715447687
aotizhongxin_aq#13,12.754629476561139,21.110751481532073,163.89675871224603
aotizhongxin_aq#14,12.752582551102364,20.46444503136731,135.10039070897832
aotizhongxin_aq#15,12.46680363836303,19.27815113842172,110.81405721113674
aotizhongxin_aq#16,11.384860432154873,17.64109984518492,92.69444808881899
aotizhongxin_aq#17,9.83299127469176,15.318835589418727,71.95634064143167
aotizhongxin_aq#18,8.48112999483273,12.327505624368568,44.71415946141645
aotizhongxin_aq#19,7.64145560433055,9.370244584251786,21.66350510172541
aotizhongxin_aq#20,7.238638307119868,7.289792023800259,10.151032098389408
aotizhongxin_aq#21,7.118977436217985,6.4412976926231265,6.718443838901409
aotizhongxin_aq#22,7.3058740793092065,6.822388032805887,8.405088577896722
aotizhongxin_aq#23,8.025562773318963,8.263084343034564,19.421907207059096
aotizhongxin_aq#24,9.465652971570139,10.075318882148004,58.68589827922073
aotizhongxin_aq#25,11.275906637939935,10.917045925349148,149.4907013703831
aotizhongxin_aq#26,12.169094629829255,10.100111587378157,249.91207522009637
aotizhongxin_aq#27,11.007881723425662,8.494894841105648,288.89138597352513
aotizhongxin_aq#28,8.59870402914364,7.246060807976809,291.3994092428054
aotizhongxin_aq#29,6.648111682009035,6.7658568739796285,309.6200668832125
aotizhongxin_aq#30,5.9238777935104014,6.940390711316584,352.51047703602075
aotizhongxin_aq#31,6.440519723528289,7.463460082157777,389.28968608831974
aotizhongxin_aq#32,7.914577513500157,8.040163492189187,387.98833682684955
aotizhongxin_aq#33,9.521084403168064,8.564259513504135,360.30313444023
aotizhongxin_aq#34,10.1564928413238,9.101070527964566,338.40191733688727
aotizhongxin_aq#35,9.690041902575954,9.668320583021949,330.69659298027346
aotizhongxin_aq#36,8.982267645871994,10.100314440529777,318.17368662740927
aotizhongxin_aq#37,8.664974592861794,10.178365549296805,282.2518578399547
aotizhongxin_aq#38,8.66358399528065,9.866754505405792,232.66071014615903
aotizhongxin_aq#39,8.469437468063834,9.294793203914487,190.83643732752435
aotizhongxin_aq#40,7.734409421183316,8.505503135310832,159.6320780821944
aotizhongxin_aq#41,6.680132866519477,7.3858435856589395,123.91831900071294
aotizhongxin_aq#42,5.761733499125684,5.943599812903375,77.00368621639599
aotizhongxin_aq#43,5.1912929956577285,4.517782076476336,37.30741602362384
aotizhongxin_aq#44,4.917635367845767,3.5147099363842886,17.481417517400313
aotizhongxin_aq#45,4.836342657021591,3.105615760987548,11.570047328721184
aotizhongxin_aq#46,4.963312606796331,3.289355160002815,14.474672257699831
aotizhongxin_aq#47,5.452239726107226,3.9839743782115846,33.44708848951371
badaling_aq#0,13.37937515888293,70.98447419121287,34.01073514788087
badaling_aq#1,13.814607132457425,51.9238351063112,57.58750236920144
badaling_aq#2,14.813065085159135,39.71553419035407,70.15762499289669
badaling_aq#3,15.874802749859695,35.042435861972656,67.11496833502888
badaling_aq#4,15.900231882303004,37.121515545120346,63.19958367365579
badaling_aq#5,14.543811385879152,46.47707910536775,67.65474594218136
badaling_aq#6,12.908377142291068,65.14893196776758,78.47495921360942
badaling_aq#7,12.30412249224493,94.13819080886343,85.27162554152258
badaling_aq#8,13.232271255762154,126.74636705249029,81.61003077217705
badaling_aq#9,15.162835035009374,145.48009479629363,75.30193262032489
badaling_aq#10,16.394846653955597,138.5353679385303,75.8293249189779
badaling_aq#11,15.438618302067564,116.9690034720582,81.89519858603319
badaling_aq#12,13.098631643772467,100.09415076315575,78.26367025249709
badaling_aq#13,11.276323165774448,97.7003954865797,54.09408212289915
badaling_aq#14,10.866254593909796,110.9536516125214,27.075821864578764
badaling_aq#15,11.6349987541719,133.5842203437846,12.587681964170285
badaling_aq#16,12.518763552319797,149.14639844014656,7.433678720951076
badaling_aq#17,12.257619609535466,143.86212237047363,6.341210914556482
badaling_aq#18,10.802108882480734,125.18693596048968,6.811485094293184
badaling_aq#19,9.265267218158845,110.1633756091434,7.238997113197736
badaling_aq#20,8.463744925822159,106.77335593443613,6.900979913045343
badaling_aq#21,8.44301903666956,112.29168392405468,6.773997236796103
badaling_aq#22,8.792274315858574,115.84069504384259,8.570063507784807
badaling_aq#23,9.056635205940808,105.72006180264233,14.95530215721318
badaling_aq#24,9.175205099854184,83.31548733770617,29.8552197409466
badaling_aq#25,9.473675138702708,60.94374404614318,50.55131946007203
badaling_aq#26,10.158389962148961,46.614687559284704,61.58559353467821
badaling_aq#27,10.88650026031397,41.12980556152322,58.91469616312673
badaling_aq#28,10.903938855377882,43.57005096699683,55.47770284571967
badaling_aq#29,9.973743228945734,54.55080903063087,59.38852241254799
badaling_aq#30,8.85220769878642,76.46622840202986,68.88669537046049
badaling_aq#31,8.437826587520444,110.49133396838432,74.85292826250985
badaling_aq#32,9.074325315368856,148.764014380368,71.63871616212847
badaling_aq#33,10.39825251097671,170.75205718080235,66.10135698271172
badaling_aq#34,11.243131973219347,162.60093245685573,66.56431119131364
badaling_aq#35,10.587377040930775,137.28818363053824,71.88904147045088
badaling_aq#36,8.982678969020865,117.4819289081836,68.7012222147623
badaling_aq#37,7.732990262186476,114.67234428183987,47.484733905458604
badaling_aq#38,7.451776587642253,130.22787956698065,23.76763124635496
badaling_aq#39,7.978960051422951,156.78970007736424,11.04968797135501
badaling_aq#40,8.585021484524432,175.05524993132406,6.525413541566809
badaling_aq#41,8.405936197863154,168.85301992339637,5.566426143131293
badaling_aq#42,7.407787234482767,146.9336879201536,5.979241065066461
badaling_aq#43,6.353863765805891,129.30032137638753,6.3545186123210815
badaling_aq#44,5.804201966428994,125.32140705090062,6.057801186382417
badaling_aq#45,5.7899887254320825,131.79834712845158,5.946333566361443
badaling_aq#46,6.029498327397868,135.96387197565423,7.522952035717537
badaling_aq#47,6.210789707442523,124.08514074274318,13.128026496254527
beibuxinqu_aq#0,3.212430105340171,20.061439408006972,45.50919702354836
beibuxinqu_aq#1,3.3403152326656143,21.43296950856074,99.8427600705792
beibuxinqu_aq#2,3.2054488109636368,21.51913370233047,163.56038560531763
beibuxinqu_aq#3,2.891367889393169,21.165107932515113,193.54678000545962
beibuxinqu_aq#4,2.5814244694320334,21.36088606802228,190.14471475975725
beibuxinqu_aq#5,2.397662287685122,22.626194740262513,184.21976142686535
beibuxinqu_aq#6,2.355227674044496,25.085387968386886,190.12281267761506
beibuxinqu_aq#7,2.3917048211030143,28.647569616077337,202.16846945055832
beibuxinqu_aq#8,2.413010396965798,32.91866189900225,208.55082585979505
beibuxinqu_aq#9,2.359020440178996,36.85288646723206,207.360744177009
beibuxinqu_aq#10,2.2491919718892404,38.805399244487134,207.568053040648
beibuxinqu_aq#11,2.152186910422637,37.78280633918322,213.79740120981862
beibuxinqu_aq#12,2.1193627397071744,34.769170980127825,215.41250502181663
beibuxinqu_aq#13,2.1478990085445537,31.953245680457517,193.8814041289149
beibuxinqu_aq#14,2.178856938023987,30.780846549871054,148.80645384178948
beibuxinqu_aq#15,2.1254177726393078,30.937388363947857,101.83829799788188
beibuxinqu_aq#16,1.9336715659548391,30.3252264657264,68.20854417381182
beibuxinqu_aq#17,1.6316443534314624,26.613702639709622,47.200445188687205
beibuxinqu_aq#18,1.307146129692103,20.231143966376692,33.06959556433576
beibuxinqu_aq#19,1.0407685846518384,14.126117452202266,22.69573297722485
beibuxinqu_aq#20,0.8690634627134909,10.24075502236973,16.088152343486552
beibuxinqu_aq#21,0.7936892684272051,8.597240808003656,13.86676376246918
beibuxinqu_aq#22,0.8013110897365014,8.592050815007724,17.287758366415485
beibuxinqu_aq#23,0.8679967796231499,9.603233907429845,32.220372696140956
beibuxinqu_aq#24,0.9498491524971575,10.862392785554693,75.40517727228999
beibuxinqu_aq#25,0.9876621401116639,11.605016401189909,165.43163831941675
beibuxinqu_aq#26,0.9477849281166332,11.651670546960359,271.0067563879191
beibuxinqu_aq#27,0.8549176944683816,11.459981063005621,320.6918647477796
beibuxinqu_aq#28,0.7632738344859501,11.565986368165413,315.0549089294904
beibuxinqu_aq#29,0.7089391573506504,12.25109572210721,305.2377250253137
beibuxinqu_aq#30,0.6963921196011066,13.582641392222486,315.0186188919938
beibuxinqu_aq#31,0.7071776576776946,15.511407092632174,334.97732930091763
beibuxinqu_aq#32,0.7134772758812293,17.824016923587436,345.55239429330805
beibuxinqu_aq#33,0.6975135621164221,19.954227607821835,343.58052209877
beibuxinqu_aq#34,0.6650395551809387,21.011427954986246,343.9240166611237
beibuxinqu_aq#35,0.6363571644640208,20.457738582323117,354.245558978762
beibuxinqu_aq#36,0.6266517359534063,18.825986726613348,356.9216595737172
beibuxinqu_aq#37,0.6350893205496675,17.301286228468136,321.24631072405464
beibuxinqu_aq#38,0.6442429401198273,16.66648333132854,246.5606463051853
beibuxinqu_aq#39,0.6284420839770501,16.75124388288246,168.73808846665327
beibuxinqu_aq#40,0.571746695769869,16.419784965541957,113.01621872365186
beibuxinqu_aq#41,0.4824434946310695,14.41015700165854,78.20744309872187
beibuxinqu_aq#42,0.38649608015190146,10.95428038804292,54.793731352996886
beibuxinqu_aq#43,0.30773374848760476,7.648675310791327,37.60505305209516
beibuxinqu_aq#44,0.256964094612188,5.544921339451454,26.65680914558802
beibuxinqu_aq#45,0.2346775040201109,4.655030211383647,22.97614214423477
beibuxinqu_aq#46,0.23693111897061156,4.652220056990077,28.644462427530268
beibuxinqu_aq#47,0.25664869847841865,5.199731514349927,53.38663553132224
daxing_aq#0,4.4756202896130475,21.30548482458958,40.49137078262897
daxing_aq#1,4.611307224608209,23.498237994484427,77.36943103937692
daxing_aq#2,4.411635241244685,21.017292602332375,120.5869187911819
daxing_aq#3,4.0299703438379915,16.788270194261244,150.50338650275117
daxing_aq#4,3.549199129526963,13.644860893603454,167.08611636798824
daxing_aq#5,2.9427491260311016,12.059854749683282,185.40337390651212
daxing_aq#6,2.245911092379501,11.346303477162003,213.30825750379327
daxing_aq#7,1.6201710532759226,10.747113758806028,242.79631258859837
daxing_aq#8,1.1998150650332546,10.00028607916442,256.2901413195529
daxing_aq#9,0.9977668195333462,9.335771669793166,245.72847901622754
daxing_aq#10,0.9629177147243398,8.988078307810525,220.02814703915263
daxing_aq#11,1.0308545216145137,8.874343030648925,190.8831915174819
daxing_aq#12,1.127174313631308,8.69276438715859,162.86357044653664
daxing_aq#13,1.1897501198147693,8.279118898951465,136.926120738836
daxing_aq#14,1.2100026226934162,7.795149939264786,115.12373545599314
daxing_aq#15,1.2159131598205313,7.455504527045505,99.39284775193275
daxing_aq#16,1.2117383803009052,7.15779229534112,88.22352453639138
daxing_aq#17,1.1588546166622014,6.4770439973961995,76.32352441142532
daxing_aq#18,1.0283190903491415,5.202742592862542,59.444520077788674
daxing_aq#19,0.8593098167612359,3.787761346211523,40.72736558614829
daxing_aq#20,0.726728345825522,2.8278237212510713,27.09753913765766
daxing_aq#21,0.6747258100421564,2.525770496736791,21.29766225589909
daxing_aq#22,0.7064334882468076,2.8876714635436116,23.539791531387674
daxing_aq#23,0.7939676792959872,3.8889209109457705,37.524434095418194
daxing_aq#24,0.8795225170715525,5.130646027458839,73.84947476677839
daxing_aq#25,0.9061869137049613,5.65869035181398,141.10887664842073
daxing_aq#26,0.8669485525339637,5.061245481417293,219.93033192749402
daxing_aq#27,0.7919460166787531,4.042840258700078,274.4929556344983
daxing_aq#28,0.697467691623214,3.285865208661358,304.7370759758135
daxing_aq#29,0.578291711750176,2.904174505872311,338.1446841179044
daxing_aq#30,0.4413532089977485,2.732341804962674,389.03851550158663
daxing_aq#31,0.31838646503622176,2.588048897598194,442.81978637021103
daxing_aq#32,0.2357805840816587,2.408202792256892,467.43026867383816
daxing_aq#33,0.19607525388165473,2.248178824607979,448.1675665573686
daxing_aq#34,0.18922691322853694,2.1644496074203903,401.29446789456154
daxing_aq#35,0.20257745405468014,2.137060629740403,348.13895313057674
daxing_aq#36,0.22150565180969903,2.0933340610406406,297.0358598240193
daxing_aq#37,0.23380268037783195,1.9937226887464072,249.73029815434094
daxing_aq#38,0.23778258286190337,1.8771764828848752,209.96640104179687
daxing_aq#39,0.23894408677752843,1.7953853197344911,181.27589804915826
daxing_aq#40,0.2381236837151285,1.7236922279608347,160.90492425885918
daxing_aq#41,0.2277312782162369,1.559758922563661,139.20131823317845
daxing_aq#42,0.20207920604706525,1.2528900813866786,108.41684291212617
daxing_aq#43,0.16886649985319396,0.9121436505037362,74.27988973857201
daxing_aq#44,0.14281237070784764,0.6809778167997808,49.4213703830208
daxing_aq#45,0.13259313891257024,0.6082393558273561,38.84336689351074
daxing_aq#46,0.1388241449277194,0.6953899545131111,42.932634956465954
daxing_aq#47,0.15602584816716084,0.9365042282165287,68.43827944577951
dingling_aq#0,11.897829614390437,31.038074930740862,103.80384067692428
dingling_aq#1,11.76713612215797,28.2304641058683,110.35841415311228
dingling_aq#2,10.973928469793016,24.627504221704214,121.66588754348444
dingling_aq#3,9.72267337190776,21.893487650679095,135.538882417129
dingling_aq#4,8.30029771996774,20.163778244661543,147.7399895915892
dingling_aq#5,6.934654592769213,18.81464655377958,155.49765897589793
dingling_aq#6,5.817615125770485,17.45654884535867,159.692395533815
dingling_aq#7,5.119178697400274,16.36114871218296,162.64925824995572
dingling_aq#8,4.95770075178399,16.05277750325238,164.60459232599166
dingling_aq#9,5.385970200805741,16.669658044797536,163.21561499355812
dingling_aq#10,6.330906046901376,17.60943461892403,156.66884988421725
dingling_aq#11,7.429667615323222,17.71371344139775,146.66237949006015
dingling_aq#12,8.067272049916472,16.33441865868967,137.22029845593426
dingling_aq#13,7.942221473033259,14.129901387608303,131.03687581423998
dingling_aq#14,7.437457100798911,12.212691037141406,127.64702510735148
dingling_aq#15,7.158777020268475,11.064928578056445,124.53824960686886
dingling_aq#16,7.435160238837196,10.477045417321518,120.03879361427651
dingling_aq#17,8.237359435723343,9.99366581149434,115.39188130369058
dingling_aq#18,9.233293909028395,9.415654134902686,113.70001081491658
dingling_aq#19,9.995930146565646,9.01106487394854,117.1562333336304
dingling_aq#20,10.38812897467718,9.231919978998597,125.18210323969592
dingling_aq#21,10.656574019956334,10.33521420162486,134.3310005637564
dingling_aq#22,11.088278906646204,12.084005952960869,140.74387629688115
dingling_aq#23,11.681857846975847,13.536509855659032,144.05686031810149
dingling_aq#24,12.109105676557192,13.632827676715646,148.12043049309952
dingling_aq#25,11.976091390830423,12.399643123777984,157.4733237830487
dingling_aq#26,11.168798329923682,10.817118069051617,173.60825497174403
dingling_aq#27,9.895324032561136,9.616258258607484,193.40399624204167
dingling_aq#28,8.44769050283299,8.856519443758962,210.81407698063978
dingling_aq#29,7.057796927286266,8.263941460231008,221.88369946609953
dingling_aq#30,5.920921598839748,7.667425340325821,227.86927938974657
dingling_aq#31,5.210082664897021,7.186293656551796,232.08850457026384
dingling_aq#32,5.045737269873539,7.050848028524728,234.8786221924124
dingling_aq#33,5.481611726334299,7.321799952544418,232.896653903911
dingling_aq#34,6.443327298741458,7.734577230721646,223.554902577225
dingling_aq#35,7.561600158314232,7.78037953062859,209.27640678337443
dingling_aq#36,8.210526872540065,7.174553037513935,195.80325301181054
dingling_aq#37,8.083255706314404,6.206264761450522,186.9799646090921
dingling_aq#38,7.569527965774741,5.364170063693116,182.14289747615257
dingling_aq#39,7.285899215472883,4.860039319326445,177.70690394814358
dingling_aq#40,7.567190317228005,4.60182389062893,171.28651184835192
dingling_aq#41,8.383634590129276,4.389509470894482,164.6557104500321
dingling_aq#42,9.39725439937494,4.1356298859126746,162.2415359503126
dingling_aq#43,10.173433172540154,3.957922483413755,167.1733107674553
dingling_aq#44,10.572596482917659,4.054928486357481,178.62563563111985
dingling_aq#45,10.84580844908033,4.539527484470629,191.6804378559894
dingling_aq#46,11.285179348101234,5.307647821886459,200.83113890983594
dingling_aq#47,11.889298784044232,5.945629895457613,205.55852294718485
donggaocun_aq#0,1.2972392070543004,12.552502645533814,99.62611088152379
donggaocun_aq#1,1.2164671804733984,12.934625021778917,116.31399026197492
donggaocun_aq#2,1.1272679002488408,12.79387571626048,136.81444965287366
donggaocun_aq#3,1.0359723579527031,12.056176636343153,158.28819093836873
donggaocun_aq#4,0.9646366441275195,11.28371823019506,177.80904606704388
donggaocun_aq#5,0.9289333422751143,11.067707678224913,194.56010895064074
donggaocun_aq#6,0.9242599616391135,11.62400074304926,209.1503016063542
donggaocun_aq#7,0.9275111800003587,12.805527406229507,220.70413147583906
donggaocun_aq#8,0.9141764420303038,14.345183897129033,225.74699917237635
donggaocun_aq#9,0.8809767013502025,16.293920019233855,221.22943530650113
donggaocun_aq#10,0.8484930912577202,19.319887593550824,208.58145150295454
donggaocun_aq#11,0.8390760072125305,24.490233345893987,193.12385709275472
donggaocun_aq#12,0.8549839438241232,32.407635181460826,179.36956253281966
donggaocun_aq#13,0.8718046389766505,41.531813054688065,167.92466590865854
donggaocun_aq#14,0.8522620960539777,47.450505633557896,156.44604216440217
donggaocun_aq#15,0.7788842728516275,46.60897581957808,143.08728817468244
donggaocun_aq#16,0.6715390749618697,40.5075632957581,129.1150030980643
donggaocun_aq#17,0.5645110072329041,33.18895745060634,118.01000617368594
donggaocun_aq#18,0.4773109783394944,26.96191783991614,112.62742541900391
donggaocun_aq#19,0.410878768667805,22.064065080139724,113.68164415085413
donggaocun_aq#20,0.358865477268804,18.175985773203912,119.96688490924727
donggaocun_aq#21,0.31692327232392414,15.275554363377625,129.4924732412522
donggaocun_aq#22,0.2844272622521592,13.536085273079747,141.25450087018018
donggaocun_aq#23,0.2611442494944914,12.963744083092443,156.51700843799964
donggaocun_aq#24,0.24428754952134574,13.221606323874846,178.0966809884384
donggaocun_aq#25,0.22907709308698712,13.624097505795964,207.9287792600082
donggaocun_aq#26,0.21227967171257062,13.475845642393965,244.57643863490307
donggaocun_aq#27,0.19508749606082273,12.698823952315191,282.96398601068694
donggaocun_aq#28,0.1816540239385654,11.885190110832434,317.8604551961957
donggaocun_aq#29,0.17493061312006733,11.657665245051126,347.8055034993777
donggaocun_aq#30,0.17405055283721513,12.24361118042824,373.8876707540928
donggaocun_aq#31,0.1746628008806078,13.48811841877981,394.5418821273
donggaocun_aq#32,0.1721516907904959,15.109845382054555,403.55676779801996
donggaocun_aq#33,0.16589973413413286,17.162457722669295,395.48094185663797
donggaocun_aq#34,0.15978263447666335,20.349722696557773,372.87076550124794
donggaocun_aq#35,0.1580092711889523,25.79567065024585,345.23798694392354
donggaocun_aq#36,0.16100494911157615,34.13510487579019,320.65011345602494
donggaocun_aq#37,0.16417251171505287,43.745641616976144,300.19063666850343
donggaocun_aq#38,0.1604923886535006,49.97982657900311,279.6708675730175
donggaocun_aq#39,0.14667435993361042,49.09343951929021,255.79008243895854
donggaocun_aq#40,0.12645981877366505,42.666794834340905,230.81251806412962
donggaocun_aq#41,0.10630499747836017,34.95807506295801,210.96066319291458
